Stations_id;Bezugszeitraum;Datenquelle;Jan.;Feb.;März;Apr.;Mai;Jun.;Jul.;Aug.;Sept.;Okt.;Nov.;Dez.;Jahr;
        31;1961-1990;        43;      55.4;      37.1;      49.6;        47;      62.1;      63.9;      67.8;      67.6;      56.1;      47.1;      56.5;      58.4;     668.6;
        32;1961-1990;        43;      63.5;      43.9;      57.8;      61.2;        72;      73.3;      66.7;      67.1;      51.2;      47.5;      58.9;      75.7;     738.8;
        33;1961-1990;        43;      34.8;      30.8;      38.7;      42.6;      48.5;      66.2;      46.8;      61.3;      36.1;      31.5;      39.4;      44.4;     521.3;
        34;1961-1990;        46;      63.2;      57.5;      63.8;      65.1;      83.9;        94;      73.8;      77.4;      55.9;        61;      67.1;      66.9;     829.6;
        35;1961-1990;        43;      51.1;      47.9;      50.2;      54.1;      72.2;      82.3;      67.9;      87.2;      52.5;      47.4;      48.9;      57.2;     718.9;
        36;1961-1990;        43;      89.8;      64.6;      81.1;      70.6;      80.5;      96.2;      91.6;      90.3;        76;      66.2;      89.1;     106.4;    1002.4;
        37;1961-1990;        43;      39.9;      40.2;      38.9;      57.8;        83;     108.3;      92.8;      88.4;      63.6;      47.6;      53.1;      44.5;       758;
        38;1961-1990;        43;      75.5;      52.2;      66.8;      56.3;      65.3;      75.5;      74.7;      72.9;      69.4;      60.3;      78.1;      85.7;     832.8;
        39;1961-1990;        46;        63;      43.7;        53;      49.2;      62.2;      71.8;      76.4;      75.5;      59.3;      56.1;      66.1;      68.2;     744.4;
        40;1961-1990;        43;      42.5;      30.6;      40.8;      42.9;      51.7;      60.3;      61.4;      61.6;      48.5;      39.7;      51.6;      53.2;     584.7;
        41;1961-1990;        43;      54.4;      39.6;      45.4;      42.2;      57.5;      67.7;      62.5;      70.3;      50.6;      44.7;      57.8;      61.5;     654.1;
        42;1961-1990;        43;        63;      48.5;      61.3;      52.9;      67.9;        73;      70.1;      67.7;      64.8;      50.1;        67;      75.2;     761.4;
        43;1961-1990;        43;      65.5;      43.4;      57.2;        52;      57.9;      70.5;      83.3;      76.8;      79.8;      74.5;        85;      73.9;     819.9;
        44;1961-1990;        43;        60;      41.2;      54.6;        52;      58.7;      67.3;      68.4;      69.9;      54.1;      56.2;        65;      66.5;     713.9;
        45;1961-1990;        43;      51.1;        45;      47.8;      52.4;      66.5;      76.5;      65.1;      58.5;      52.6;      47.4;      56.6;      60.7;     680.2;
        46;1961-1990;        45;      55.5;      47.5;      45.4;        46;      68.1;      80.2;      77.4;      80.4;      60.2;        49;      56.3;        62;       728;
        47;1961-1990;        43;      55.8;      49.4;        56;      52.1;      61.7;      77.1;      73.4;      65.8;      51.9;      57.4;      62.3;      69.5;     732.5;
        48;1961-1990;        43;      58.1;      43.6;      54.7;      55.5;      58.4;      83.4;      66.6;      59.2;      56.8;      51.5;      58.4;      68.4;     714.6;
        50;1961-1990;        46;     110.1;      82.9;      98.7;      91.7;      93.7;       114;     103.8;     100.4;      87.6;      85.6;     116.3;     135.8;    1220.7;
        51;1961-1990;        43;      64.7;      42.8;        53;      48.9;      50.2;      64.3;      78.4;      68.2;      65.9;      59.1;      74.9;      68.2;     738.6;
        52;1961-1990;        43;      63.8;      43.7;      58.6;      51.9;      59.6;        73;      75.8;      76.5;      73.1;        67;      73.2;      75.4;     791.5;
        53;1961-1990;        43;      42.5;        36;      37.6;      41.6;      57.2;      71.6;      51.8;      62.2;      47.5;      35.7;      49.8;        54;     587.4;
        54;1961-1990;        43;      67.2;      35.6;      47.5;      48.3;      55.9;      66.8;      77.8;      79.7;      79.8;      88.7;      99.2;      77.3;     823.8;
        55;1961-1990;        43;      58.2;      51.5;      58.6;      79.9;     119.7;     150.1;     131.8;     143.9;      93.8;      65.3;        71;      65.8;    1089.5;
        56;1961-1990;        43;      69.1;      53.6;      56.1;      68.9;      94.3;     119.5;      94.5;     111.4;      63.2;      54.7;      67.4;      64.2;     916.9;
        57;1961-1990;        43;      48.5;      48.7;      47.2;      65.3;      91.1;     108.7;      97.8;      93.4;      68.7;      55.3;      62.7;      55.6;     843.1;
        58;1961-1990;        46;      70.6;      65.1;      69.2;      90.2;     112.3;     135.4;     125.4;     127.5;      91.5;      70.4;      81.4;      77.5;    1116.4;
        59;1961-1990;        43;      50.9;      47.2;      48.2;      53.9;      77.8;      97.4;      85.6;      86.1;      63.3;      54.2;      58.7;        56;     779.3;
        60;1961-1990;        43;      49.6;      50.3;      47.1;        63;      84.1;      94.3;      84.8;      89.9;      70.7;      52.2;      60.3;      55.2;     801.4;
        61;1961-1990;        46;      53.4;      47.1;      47.5;      48.5;        72;      88.2;      79.8;      85.6;      60.6;      50.9;      57.1;      60.7;     751.4;
        62;1961-1990;        43;     169.9;     139.6;     168.4;     155.8;     168.3;     166.2;     134.8;     143.5;     126.8;       138;     183.6;     179.1;    1873.9;
        63;1961-1990;        43;      86.8;      77.2;      81.6;      99.5;     113.8;       152;     135.5;     152.1;     100.2;      72.5;      91.9;      94.2;    1257.3;
        64;1961-1990;        43;      31.6;      29.1;      34.9;        40;      47.6;      60.7;      48.4;      60.7;      40.5;      35.4;      38.4;      42.7;       510;
        65;1961-1990;        43;      66.9;      59.5;      63.1;      78.8;     107.5;     129.9;     117.6;     121.4;      82.6;      63.2;      75.7;      72.7;      1039;
        66;1961-1990;        43;      72.2;      46.9;      61.1;      57.1;      59.1;      80.2;      91.5;      86.9;        93;      91.5;      98.6;      91.5;     929.6;
        67;1961-1990;        43;      56.9;      48.7;      55.6;        51;      65.7;      82.2;        78;      71.9;      65.1;      54.1;      55.8;      70.1;     755.2;
        68;1961-1990;        43;      35.5;      33.7;      37.2;      51.9;        53;      73.9;      55.1;      64.2;      44.7;      39.6;      43.9;      44.6;     577.3;
        69;1961-1990;        43;      68.2;        65;      67.7;      92.2;       112;     125.9;     100.2;     106.5;      69.5;      66.8;      74.1;      72.2;      1020;
        70;1961-1990;        43;      62.1;      57.6;      56.3;      74.5;      94.5;     111.6;      92.6;      89.8;      61.6;      55.5;      66.7;      65.1;     887.8;
        71;1961-1990;        43;      61.9;      55.5;      65.8;      80.2;      99.1;     111.9;      98.4;      77.9;      57.9;      67.4;        67;      69.8;     912.8;
        72;1961-1990;        43;        69;      71.6;      78.9;      96.8;     110.9;       133;        96;     109.4;      70.9;        67;        79;      75.2;    1057.8;
        73;1961-1990;        43;        56;      49.4;      52.9;      54.6;      80.2;      94.4;      91.3;      92.7;      57.4;        51;      58.9;      64.2;       803;
        74;1961-1990;        46;      45.3;        40;      42.8;        51;      72.5;      79.2;      68.9;        67;      51.5;      43.6;      48.5;      50.9;     661.1;
